"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-pink-glow-in-the-dark.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-pink-glow-in-the-dark","C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg",,,"rose-teddy-pink-glow-in-the-dark.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-pink-glow-in-the-dark.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-red","C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg",,,"rose-teddy-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-red.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddy-silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddy-silver","C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg",,,"rose-teddy-silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddy-silver.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","rose-teddyglow-in-the-dark-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","rose-teddyglow-in-the-dark-blue","C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg",,,"rose-teddyglow-in-the-dark-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\rose-teddyglow-in-the-dark-blue.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-2-houses-with-flowers-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-2-houses-with-flowers-white","C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg",,,"set-of-2-houses-with-flowers-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-2-houses-with-flowers-white.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-blue","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg",,,"set-of-3-bunnys-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-blue.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-pink-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-pink-(2)","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg",,,"set-of-3-bunnys-pink-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink-(2).jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-pink","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg",,,"set-of-3-bunnys-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-pink.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-white","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg",,,"set-of-3-bunnys-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-white.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-bunnys-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-bunnys-yellow","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg",,,"set-of-3-bunnys-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-bunnys-yellow.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-flower-vases-set-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-flower-vases-set-1","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg",,,"set-of-3-flower-vases-set-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-1.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-3-flower-vases-set-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-3-flower-vases-set-2","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg",,,"set-of-3-flower-vases-set-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-3-flower-vases-set-2.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-five-mushroons.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-five-mushroons","C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg",,,"set-of-five-mushroons.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-five-mushroons.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-three-mushroons.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-three-mushroons","C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg",,,"set-of-three-mushroons.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-three-mushroons.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","set-of-two-gnome.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","set-of-two-gnome","C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg",,,"set-of-two-gnome.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\set-of-two-gnome.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-cream.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-cream","C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg",,,"sitting-angel-cream.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-cream.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-pink","C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg",,,"sitting-angel-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-pink.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel-white","C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg",,,"sitting-angel-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel-white.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-angel.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-angel","C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg",,,"sitting-angel.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-angel.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-blue","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg",,,"sitting-teddy-small-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-blue.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-clear","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg",,,"sitting-teddy-small-clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-clear.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-light-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-light-blue","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg",,,"sitting-teddy-small-light-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-blue.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-light-brown.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-light-brown","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg",,,"sitting-teddy-small-light-brown.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-light-brown.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","sitting-teddy-small-silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","sitting-teddy-small-silver","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg",,,"sitting-teddy-small-silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\sitting-teddy-small-silver.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","small-hanging-welcome-sign.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","small-hanging-welcome-sign","C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg",,,"small-hanging-welcome-sign.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\small-hanging-welcome-sign.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-blue-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-blue-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg",,,"snow-scene-blue-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue-(2).jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-blue","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg",,,"snow-scene-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-blue.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-orange-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-orange-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg",,,"snow-scene-orange-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange-(2).jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-orange.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-orange","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg",,,"snow-scene-orange.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-orange.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-red-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-red-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg",,,"snow-scene-red-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-red-(2).jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-red","C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg",,,"snow-scene-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-red.jpg",".jpg","05/10/2025 13:49:50","05/10/2025 12:49:50","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:50","05/10/2025 12:49:50",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg",,,"snow-scene-white-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(2).jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white-(3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white-(3)","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg",,,"snow-scene-white-(3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white-(3).jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-white","C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg",,,"snow-scene-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-white.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow-(2)","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg",,,"snow-scene-yellow-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(2).jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow-(3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow-(3)","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg",,,"snow-scene-yellow-(3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow-(3).jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","snow-scene-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","snow-scene-yellow","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg",,,"snow-scene-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\snow-scene-yellow.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","stag-head-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","stag-head-white","C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg",,,"stag-head-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\stag-head-white.jpg",".jpg","05/10/2025 13:49:51","05/10/2025 12:49:51","05/10/2025 17:24:29","05/10/2025 16:24:29","05/10/2025 13:49:51","05/10/2025 12:49:51",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\stag.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","stag.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","stag","C:\GitRepos\alisoncreations\resources\images\stag.jpg",,,"stag.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\stag.jpg",".jpg","19/09/2025 13:15:15","19/09/2025 12:15:15","05/10/2025 17:24:29","05/10/2025 16:24:29","01/06/2025 13:45:24","01/06/2025 12:45:24",,"-1","Archive"
