"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-blue","C:\GitRepos\alisoncreations\resources\images\flower-jars-blue.jpg",,,"flower-jars-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-blue.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:15","15/06/2025 13:09:15",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-mauve","C:\GitRepos\alisoncreations\resources\images\flower-jars-mauve.jpg",,,"flower-jars-mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-mauve.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-mix.light-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-mix.light-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-mix.light-red","C:\GitRepos\alisoncreations\resources\images\flower-jars-mix.light-red.jpg",,,"flower-jars-mix.light-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-mix.light-red.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-pink-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-pink-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-pink-1","C:\GitRepos\alisoncreations\resources\images\flower-jars-pink-1.jpg",,,"flower-jars-pink-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-pink-1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-pink","C:\GitRepos\alisoncreations\resources\images\flower-jars-pink.jpg",,,"flower-jars-pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-pink.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-jars-red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-jars-red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-jars-red","C:\GitRepos\alisoncreations\resources\images\flower-jars-red.jpg",,,"flower-jars-red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-jars-red.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-pot-light-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-pot-light-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pot-light-yellow","C:\GitRepos\alisoncreations\resources\images\flower-pot-light-yellow.jpg",,,"flower-pot-light-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-pot-light-yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-pot-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-pot-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pot-white","C:\GitRepos\alisoncreations\resources\images\flower-pot-white.jpg",,,"flower-pot-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-pot-white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-pots-blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-pots-blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pots-blue","C:\GitRepos\alisoncreations\resources\images\flower-pots-blue.jpg",,,"flower-pots-blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-pots-blue.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:49","15/06/2025 13:08:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-pots-grey.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-pots-grey.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pots-grey","C:\GitRepos\alisoncreations\resources\images\flower-pots-grey.jpg",,,"flower-pots-grey.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-pots-grey.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flower-pots-yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flower-pots-yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flower-pots-yellow","C:\GitRepos\alisoncreations\resources\images\flower-pots-yellow.jpg",,,"flower-pots-yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flower-pots-yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:49","15/06/2025 13:08:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flowered-butterfly-clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flowered-butterfly-clear","C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-clear.jpg",,,"flowered-butterfly-clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-clear.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:23","15/06/2025 13:09:23",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flowered-butterfly-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flowered-butterfly-white","C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-white.jpg",,,"flowered-butterfly-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flowered-butterfly-white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\flowers-on-wood-with-quote-1-blue-mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","flowers-on-wood-with-quote-1-blue-mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","flowers-on-wood-with-quote-1-blue-mauve","C:\GitRepos\alisoncreations\resources\images\flowers-on-wood-with-quote-1-blue-mauve.jpg",,,"flowers-on-wood-with-quote-1-blue-mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\flowers-on-wood-with-quote-1-blue-mauve.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\green-frog-(2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","green-frog-(2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","green-frog-(2)","C:\GitRepos\alisoncreations\resources\images\green-frog-(2).jpg",,,"green-frog-(2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\green-frog-(2).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\green-frog-(3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","green-frog-(3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","green-frog-(3)","C:\GitRepos\alisoncreations\resources\images\green-frog-(3).jpg",,,"green-frog-(3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\green-frog-(3).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\green-frog.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","green-frog.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","green-frog","C:\GitRepos\alisoncreations\resources\images\green-frog.jpg",,,"green-frog.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\green-frog.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","15/06/2025 14:09:03","15/06/2025 13:09:03",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-ballon-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-ballon-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-ballon-white","C:\GitRepos\alisoncreations\resources\images\hanging-ballon-white.jpg",,,"hanging-ballon-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-ballon-white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-balloon-flowers-qoute-5.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-balloon-flowers-qoute-5.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-balloon-flowers-qoute-5","C:\GitRepos\alisoncreations\resources\images\hanging-balloon-flowers-qoute-5.jpg",,,"hanging-balloon-flowers-qoute-5.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-balloon-flowers-qoute-5.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","08/06/2025 11:41:08","08/06/2025 10:41:08",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-balloon-with-jewels.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-balloon-with-jewels.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-balloon-with-jewels","C:\GitRepos\alisoncreations\resources\images\hanging-balloon-with-jewels.jpg",,,"hanging-balloon-with-jewels.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-balloon-with-jewels.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-brown.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-butterfly-brown.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-butterfly-brown","C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-brown.jpg",,,"hanging-butterfly-brown.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-brown.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-with-flowers.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-butterfly-with-flowers.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-butterfly-with-flowers","C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-with-flowers.jpg",,,"hanging-butterfly-with-flowers.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-butterfly-with-flowers.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-houses-white-.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-houses-white-","C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-.jpg",,,"hanging-houses-white-.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-silver-.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hanging-houses-white-silver-.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hanging-houses-white-silver-","C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-silver-.jpg",,,"hanging-houses-white-silver-.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hanging-houses-white-silver-.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:39","04/10/2025 22:56:39","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","heart-candel-holder-white-with-house-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-holder-white-with-house-2","C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house-2.jpg",,,"heart-candel-holder-white-with-house-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house-2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","heart-candel-holder-white-with-house.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-holder-white-with-house","C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house.jpg",,,"heart-candel-holder-white-with-house.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\heart-candel-holder-white-with-house.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-l-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","heart-candel-stich-holder-with-house-flowers-l-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-stich-holder-with-house-flowers-l-white","C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-l-white.jpg",,,"heart-candel-stich-holder-with-house-flowers-l-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-l-white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-rwhite.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","heart-candel-stich-holder-with-house-flowers-rwhite.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","heart-candel-stich-holder-with-house-flowers-rwhite","C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-rwhite.jpg",,,"heart-candel-stich-holder-with-house-flowers-rwhite.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\heart-candel-stich-holder-with-house-flowers-rwhite.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\home-(flowered).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","home-(flowered).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","home-(flowered)","C:\GitRepos\alisoncreations\resources\images\home-(flowered).jpg",,,"home-(flowered).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\home-(flowered).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:22","15/06/2025 13:09:22",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-quote-5.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hot-air-balloon-quote-5.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hot-air-balloon-quote-5","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-quote-5.jpg",,,"hot-air-balloon-quote-5.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-quote-5.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:26","15/06/2025 13:09:26",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-long.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hot-air-balloon-white-long.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hot-air-balloon-white-long","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-long.jpg",,,"hot-air-balloon-white-long.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-long.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-short.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","hot-air-balloon-white-short.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","hot-air-balloon-white-short","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-short.jpg",,,"hot-air-balloon-white-short.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\hot-air-balloon-white-short.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\house_scene_log_2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","house_scene_log_2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house_scene_log_2","C:\GitRepos\alisoncreations\resources\images\house_scene_log_2.jpg",,,"house_scene_log_2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\house_scene_log_2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:35","01/06/2025 12:36:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\house_scene_log.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","house_scene_log.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house_scene_log","C:\GitRepos\alisoncreations\resources\images\house_scene_log.jpg",,,"house_scene_log.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\house_scene_log.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:36:35","01/06/2025 12:36:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\house-green.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","house-green.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house-green","C:\GitRepos\alisoncreations\resources\images\house-green.jpg",,,"house-green.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\house-green.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\house-heart-white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","house-heart-white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house-heart-white","C:\GitRepos\alisoncreations\resources\images\house-heart-white.jpg",,,"house-heart-white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\house-heart-white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:01","15/06/2025 13:08:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\house-scene.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","house-scene.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","house-scene","C:\GitRepos\alisoncreations\resources\images\house-scene.jpg",,,"house-scene.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\house-scene.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","01/06/2025 13:45:24","01/06/2025 12:45:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\houses-scene-1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","houses-scene-1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-1","C:\GitRepos\alisoncreations\resources\images\houses-scene-1.jpg",,,"houses-scene-1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\houses-scene-1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:09:22","15/06/2025 13:09:22",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\houses-scene-2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","houses-scene-2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","houses-scene-2","C:\GitRepos\alisoncreations\resources\images\houses-scene-2.jpg",,,"houses-scene-2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\houses-scene-2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","04/10/2025 23:56:40","04/10/2025 22:56:40","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
