"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars blue","C:\GitRepos\alisoncreations\resources\images\Flower jars blue.jpg",,,"Flower jars blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars blue.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:15","15/06/2025 13:09:15",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars mauve","C:\GitRepos\alisoncreations\resources\images\Flower jars mauve.jpg",,,"Flower jars mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars mauve.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars mix.light red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars mix.light red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars mix.light red","C:\GitRepos\alisoncreations\resources\images\Flower jars mix.light red.jpg",,,"Flower jars mix.light red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars mix.light red.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars pink 1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars pink 1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars pink 1","C:\GitRepos\alisoncreations\resources\images\Flower jars pink 1.jpg",,,"Flower jars pink 1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars pink 1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars pink.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars pink.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars pink","C:\GitRepos\alisoncreations\resources\images\Flower jars pink.jpg",,,"Flower jars pink.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars pink.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower jars red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower jars red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower jars red","C:\GitRepos\alisoncreations\resources\images\Flower jars red.jpg",,,"Flower jars red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower jars red.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower pot light yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower pot light yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower pot light yellow","C:\GitRepos\alisoncreations\resources\images\Flower pot light yellow.jpg",,,"Flower pot light yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower pot light yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower pot white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower pot white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower pot white","C:\GitRepos\alisoncreations\resources\images\Flower pot white.jpg",,,"Flower pot white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower pot white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower Pots blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower Pots blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower Pots blue","C:\GitRepos\alisoncreations\resources\images\Flower Pots blue.jpg",,,"Flower Pots blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower Pots blue.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:49","15/06/2025 13:08:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower Pots grey.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower Pots grey.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower Pots grey","C:\GitRepos\alisoncreations\resources\images\Flower Pots grey.jpg",,,"Flower Pots grey.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower Pots grey.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower Pots yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower Pots yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower Pots yellow","C:\GitRepos\alisoncreations\resources\images\Flower Pots yellow.jpg",,,"Flower Pots yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower Pots yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:49","15/06/2025 13:08:49",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flowered butterfly clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flowered butterfly clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flowered butterfly clear","C:\GitRepos\alisoncreations\resources\images\Flowered butterfly clear.jpg",,,"Flowered butterfly clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flowered butterfly clear.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:23","15/06/2025 13:09:23",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flowered butterfly white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flowered butterfly white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flowered butterfly white","C:\GitRepos\alisoncreations\resources\images\Flowered butterfly white.jpg",,,"Flowered butterfly white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flowered butterfly white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flowers on Wood with quote 1 Blue-Mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flowers on Wood with quote 1 Blue-Mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flowers on Wood with quote 1 Blue-Mauve","C:\GitRepos\alisoncreations\resources\images\Flowers on Wood with quote 1 Blue-Mauve.jpg",,,"Flowers on Wood with quote 1 Blue-Mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flowers on Wood with quote 1 Blue-Mauve.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Green frog (2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Green frog (2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Green frog (2)","C:\GitRepos\alisoncreations\resources\images\Green frog (2).jpg",,,"Green frog (2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Green frog (2).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Green frog (3).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Green frog (3).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Green frog (3)","C:\GitRepos\alisoncreations\resources\images\Green frog (3).jpg",,,"Green frog (3).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Green frog (3).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Green frog.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Green frog.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Green frog","C:\GitRepos\alisoncreations\resources\images\Green frog.jpg",,,"Green frog.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Green frog.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:03","15/06/2025 13:09:03",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging Ballon white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging Ballon white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging Ballon white","C:\GitRepos\alisoncreations\resources\images\Hanging Ballon white.jpg",,,"Hanging Ballon white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging Ballon white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging Balloon with jewels.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging Balloon with jewels.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging Balloon with jewels","C:\GitRepos\alisoncreations\resources\images\Hanging Balloon with jewels.jpg",,,"Hanging Balloon with jewels.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging Balloon with jewels.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging Balloon-flowers-qoute 5.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging Balloon-flowers-qoute 5.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging Balloon-flowers-qoute 5","C:\GitRepos\alisoncreations\resources\images\Hanging Balloon-flowers-qoute 5.jpg",,,"Hanging Balloon-flowers-qoute 5.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging Balloon-flowers-qoute 5.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:08","08/06/2025 10:41:08",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging Butterfly Brown.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging Butterfly Brown.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging Butterfly Brown","C:\GitRepos\alisoncreations\resources\images\Hanging Butterfly Brown.jpg",,,"Hanging Butterfly Brown.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging Butterfly Brown.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging butterfly with flowers.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging butterfly with flowers.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging butterfly with flowers","C:\GitRepos\alisoncreations\resources\images\Hanging butterfly with flowers.jpg",,,"Hanging butterfly with flowers.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging butterfly with flowers.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging houses white .jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging houses white .jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging houses white ","C:\GitRepos\alisoncreations\resources\images\Hanging houses white .jpg",,,"Hanging houses white .jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging houses white .jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hanging Houses white-silver .jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hanging Houses white-silver .jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hanging Houses white-silver ","C:\GitRepos\alisoncreations\resources\images\Hanging Houses white-silver .jpg",,,"Hanging Houses white-silver .jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hanging Houses white-silver .jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:42","01/06/2025 12:36:42",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house 2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Heart candel holder white with house 2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Heart candel holder white with house 2","C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house 2.jpg",,,"Heart candel holder white with house 2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house 2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Heart candel holder white with house.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Heart candel holder white with house","C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house.jpg",,,"Heart candel holder white with house.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Heart candel holder white with house.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers L white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Heart candel stich holder with house flowers L white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Heart candel stich holder with house flowers L white","C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers L white.jpg",,,"Heart candel stich holder with house flowers L white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers L white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers Rwhite.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Heart candel stich holder with house flowers Rwhite.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Heart candel stich holder with house flowers Rwhite","C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers Rwhite.jpg",,,"Heart candel stich holder with house flowers Rwhite.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Heart candel stich holder with house flowers Rwhite.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","08/06/2025 11:41:07","08/06/2025 10:41:07",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Home (flowered).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Home (flowered).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Home (flowered)","C:\GitRepos\alisoncreations\resources\images\Home (flowered).jpg",,,"Home (flowered).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Home (flowered).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:22","15/06/2025 13:09:22",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hot Air Balloon quote 5.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hot Air Balloon quote 5.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hot Air Balloon quote 5","C:\GitRepos\alisoncreations\resources\images\Hot Air Balloon quote 5.jpg",,,"Hot Air Balloon quote 5.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hot Air Balloon quote 5.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:26","15/06/2025 13:09:26",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white long.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hot Air balloon white long.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hot Air balloon white long","C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white long.jpg",,,"Hot Air balloon white long.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white long.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white short.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Hot Air balloon white short.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Hot Air balloon white short","C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white short.jpg",,,"Hot Air balloon white short.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Hot Air balloon white short.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:10","15/06/2025 13:08:10",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\House -heart white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","House -heart white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","House -heart white","C:\GitRepos\alisoncreations\resources\images\House -heart white.jpg",,,"House -heart white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\House -heart white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:01","15/06/2025 13:08:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\House green.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","House green.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","House green","C:\GitRepos\alisoncreations\resources\images\House green.jpg",,,"House green.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\House green.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\House scene.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","House scene.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","House scene","C:\GitRepos\alisoncreations\resources\images\House scene.jpg",,,"House scene.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\House scene.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:45:24","01/06/2025 12:45:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\House_scene_log_2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","House_scene_log_2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","House_scene_log_2","C:\GitRepos\alisoncreations\resources\images\House_scene_log_2.jpg",,,"House_scene_log_2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\House_scene_log_2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:35","01/06/2025 12:36:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\House_scene_log.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","House_scene_log.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","House_scene_log","C:\GitRepos\alisoncreations\resources\images\House_scene_log.jpg",,,"House_scene_log.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\House_scene_log.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:35","01/06/2025 12:36:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Houses scene 1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Houses scene 1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Houses scene 1","C:\GitRepos\alisoncreations\resources\images\Houses scene 1.jpg",,,"Houses scene 1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Houses scene 1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:22","15/06/2025 13:09:22",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Houses scene 2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Houses scene 2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Houses scene 2","C:\GitRepos\alisoncreations\resources\images\Houses scene 2.jpg",,,"Houses scene 2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Houses scene 2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Houses scene 3.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Houses scene 3.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Houses scene 3","C:\GitRepos\alisoncreations\resources\images\Houses scene 3.jpg",,,"Houses scene 3.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Houses scene 3.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
